"family","shape","seed","package","lambda_index","lambda","objective","loss","penalty","kkt","relative_kkt","intercept_kkt","nonzero"
"multinomial","tall",74001,"picasso",11,0.0406359943433191,1.34693056127663,1.25532233888729,0.091608222389331,7.71338334813471e-05,0.00189607746802562,7.71338334813471e-05,22
"multinomial","tall",74001,"picasso",12,0.0371790198727395,1.33844992538305,1.23947746703396,0.0989724583490905,5.93244863406147e-05,0.00159387644444235,5.93244863406147e-05,26
"multinomial","tall",74001,"picasso",13,0.0340161362121269,1.32930189059232,1.22264503840276,0.106656852189563,6.40321924001709e-05,0.00187993702992665,6.40321924001709e-05,34
"multinomial","tall",74001,"picasso",14,0.0311223245465483,1.31951538230412,1.20684833363994,0.112667048664173,6.86828377707391e-05,0.00220349319937518,6.86828377707391e-05,34
"multinomial","tall",74001,"picasso",15,0.0284746944550209,1.30931025033971,1.19295726460174,0.116352985737977,5.23882969403753e-05,0.00183695862113922,5.23882969403753e-05,37
"multinomial","tall",74001,"picasso",16,0.0260523028443492,1.29884249015184,1.18030738094367,0.118535109208179,4.17857686205655e-05,0.00160134999310903,3.95776736656847e-05,41
"multinomial","tall",74001,"picasso",17,0.0238359882865751,1.28820408700708,1.16786585966463,0.120338227342448,4.8239829487464e-05,0.00202026694133919,4.8239829487464e-05,46
"multinomial","tall",74001,"picasso",18,0.0218082194496284,1.27743351254158,1.15584567219684,0.121587840344747,4.69537529831811e-05,0.00214897912752557,4.69537529831811e-05,53
"multinomial","tall",74001,"picasso",19,0.019952956422244,1.26658758637652,1.14471489849687,0.121872687879654,6.5168973842733e-05,0.00325549833230002,5.08976780582889e-05,55
"multinomial","tall",74001,"picasso",20,0.018255523836209,1.25576619455634,1.13454888505292,0.121217309503422,4.44535342883271e-05,0.00243024609439454,4.44535342883271e-05,60
"multinomial","tall",74001,"picasso",21,0.0167024947823203,1.24503061928387,1.12515891611028,0.11987170317359,3.47749314032434e-05,0.00207783328186701,3.47749314032434e-05,65
"multinomial","tall",74001,"picasso",22,0.0152815846018127,1.23445365563773,1.11678346524555,0.117670190392176,3.06242671158571e-05,0.0019999901632742,2.9138934403412e-05,66
"multinomial","tall",74001,"picasso",23,0.0139815537131345,1.22410557387711,1.10924383928873,0.114861734588375,2.63941250408436e-05,0.00188424577205106,2.63941250408436e-05,75
"multinomial","tall",74001,"picasso",24,0.0127921187054172,1.21400903404281,1.10190174025977,0.11210729378304,2.65067925571821e-05,0.00206783422773141,2.25529151899728e-05,86
"multinomial","tall",74001,"picasso",25,0.0117038709953788,1.20415173525463,1.0946743678708,0.109477367383836,2.49602164155861e-05,0.00212810773425457,2.08849378932079e-05,103
"multinomial","tall",74001,"picasso",26,0.0107082024042242,1.19452215919175,1.08759498259947,0.106927176592283,2.43530680675251e-05,0.00226908382914,1.62620045703305e-05,110
"multinomial","tall",74001,"picasso",27,0.00979723706584829,1.18512957042796,1.08095260221527,0.104176968212691,2.23408529310843e-05,0.00227513372935905,1.2097796468151e-05,124
"multinomial","tall",74001,"picasso",28,0.00896376912772654,1.17598825344506,1.07468727579529,0.101300977649765,2.10970927936576e-05,0.00234806977375743,9.32639048212028e-06,139
"multinomial","tall",74001,"picasso",29,0.00820120575169794,1.1671111873322,1.06887799617762,0.0982331911545818,1.94405215804862e-05,0.00236484102760612,6.96465670846497e-06,151
"multinomial","tall",74001,"picasso",30,0.00750351496377087,1.15851090338932,1.06340530748957,0.0951055958997447,2.20269505174491e-05,0.0029271694420265,1.01176610520026e-05,169
"multinomial","tall",74001,"picasso",31,0.00686517794043598,1.15019215190071,1.05831008249446,0.0918820694062504,1.76671033797959e-05,0.00256683148717255,1.06070814107511e-05,189
"multinomial","tall",74001,"picasso",32,0.0062811453540653,1.14216259232834,1.0535507781942,0.0886118141341389,1.61359547724855e-05,0.00256236842236027,7.02291011630095e-06,200
"multinomial","tall",74001,"picasso",33,0.00574679743208383,1.13443142292082,1.04922686506298,0.0852045578578384,1.48566226508984e-05,0.00257853430798918,7.49870871919564e-06,215
"multinomial","tall",74001,"picasso",34,0.00525790741397671,1.12700805196947,1.04532879424973,0.0816792577197379,1.35304240023284e-05,0.00256674258868158,7.1099485449001e-06,229
"multinomial","tall",74001,"picasso",35,0.00481060811707204,1.11990454829174,1.04187541776417,0.0780291305275674,1.18641400611765e-05,0.00246017798104023,6.22597657791224e-06,240
"multinomial","tall",74001,"picasso",36,0.00440136134663058,1.11312922276741,1.03881881915759,0.0743104036098201,1.05492588048034e-05,0.00239108625451453,4.48798851677903e-06,248
"multinomial","tall",74001,"picasso",37,0.00402692990827206,1.1066847913523,1.03607458489614,0.0706102064561523,9.62425033379684e-06,0.00238427380276272,6.92348248994984e-06,262
"multinomial","tall",74001,"picasso",38,0.00368435200135298,1.10056874396264,1.03364781247885,0.0669209314837853,8.19896160156493e-06,0.00222040580721048,3.15983406006051e-06,270
"multinomial","tall",74001,"picasso",39,0.00337091779074407,1.09478036655737,1.03151802568482,0.0632623408725546,7.03416195069109e-06,0.0020823747789188,3.33618797145238e-06,287
"multinomial","tall",74001,"picasso",40,0.00308414797168732,1.08931372662261,1.02962120659948,0.0596925200231281,6.15432349886438e-06,0.00199149562437664,3.47141616163424e-06,302
"multinomial","tall",74001,"picasso",41,0.00282177415817768,1.08416165663838,1.02796907075232,0.0561925858860578,5.45451165776542e-06,0.0019292785602952,2.45545848540866e-06,313
"multinomial","tall",74001,"picasso",42,0.0025817209397392,1.0793158363538,1.02650452782953,0.0528113085242707,4.64320615804889e-06,0.00179526389020448,3.13889397242081e-06,324
"multinomial","tall",74001,"picasso",43,0.00236208946466232,1.07476511448653,1.02520163646209,0.0495634780244483,4.04916631643795e-06,0.00171129715876495,2.66464224554057e-06,340
"multinomial","tall",74001,"picasso",44,0.00216114241984354,1.07049775699188,1.02406230915891,0.0464354478329668,3.65332617002171e-06,0.00168760779244382,2.73226819979389e-06,350
"multinomial","tall",74001,"picasso",45,0.00197729028841627,1.06650344250717,1.02308167642449,0.0434217660826784,3.18003543637712e-06,0.00160569709027043,2.47133077563974e-06,352
"multinomial","tall",74001,"glmnet",1,0.0988645144208134,1.38293097138848,1.38293097138848,0,1.06512021424976e-16,1.07735340682109e-15,1.06512021424976e-16,0
"multinomial","tall",74001,"glmnet",2,0.0904539388234381,1.38275647338391,1.37900301452432,0.0037534588595867,1.3204538303925e-05,0.000145979696696789,1.3204538303925e-05,1
"multinomial","tall",74001,"glmnet",3,0.0827588654696492,1.38228743174386,1.37520502909244,0.00708240265142461,1.09414051062428e-05,0.000132206511557499,1.09414051062428e-05,2
"multinomial","tall",74001,"glmnet",4,0.07571842534345,1.38141149914304,1.36805480324301,0.0133566959000321,1.23715437596483e-05,0.000163386997232898,1.23715437596483e-05,4
"multinomial","tall",74001,"glmnet",5,0.0692769276615352,1.37972655445788,1.35413483853378,0.0255917159240951,1.77139018784744e-06,2.55696677152851e-05,1.77139018784744e-06,7
"multinomial","tall",74001,"glmnet",6,0.0633834193520606,1.376881600782,1.33857423139557,0.0383073693864315,1.2445363846709e-06,1.96349997426642e-05,1.2445363846709e-06,8
"multinomial","tall",74001,"glmnet",7,0.0579912820093174,1.3728948424235,1.32170136359143,0.0511934788320752,1.124810205788e-06,1.93960972473123e-05,1.124810205788e-06,10
"multinomial","tall",74001,"glmnet",8,0.0530578631361712,1.3678447667883,1.30570540711235,0.0621393596759559,6.30239139189082e-07,1.18781951596528e-05,3.58360641707134e-07,12
"multinomial","tall",74001,"glmnet",9,0.0485441387573458,1.36179965574682,1.28773449732582,0.0740651584210056,2.38898520069086e-05,0.00049208307314829,8.59359460161052e-07,18
"multinomial","tall",74001,"glmnet",10,0.0444144047347795,1.35475408944971,1.27072356332654,0.0840305261231704,7.66627215745969e-06,0.000172601948707609,7.6114074233799e-07,20
"multinomial","tall",74001,"glmnet",11,0.0406359943433191,1.34693049316339,1.25520488135616,0.0917256118072314,6.72430291118881e-06,0.000165470863393879,1.01228708995138e-06,22
"multinomial","tall",74001,"glmnet",12,0.0371790198727395,1.33844985893657,1.23935298098687,0.0990968779497012,5.75962174396982e-06,0.000154910713095457,1.09663146855837e-06,26
"multinomial","tall",74001,"glmnet",13,0.0340161362121269,1.3293018055332,1.22247674171483,0.106825063818361,2.23207528457364e-05,0.000656034477074786,3.20624250921758e-06,34
"multinomial","tall",74001,"glmnet",14,0.0311223245465483,1.319515280392,1.20667469702833,0.112840583363673,2.04971760256745e-05,0.000658396912349178,2.95167444415034e-06,34
"multinomial","tall",74001,"glmnet",15,0.0284746944550209,1.30931015565872,1.1927958134021,0.116514342256627,1.9173488408717e-05,0.00067311225785672,2.51273573326044e-06,37
"multinomial","tall",74001,"glmnet",16,0.0260523028443492,1.29884240275069,1.18015672323512,0.118685679515571,1.90959583407369e-05,0.000732561002629303,4.652244274339e-06,41
"multinomial","tall",74001,"glmnet",17,0.0238359882865751,1.28820398987804,1.16771232332934,0.120491666548703,1.94186089360684e-05,0.000814367590968158,3.43433243835239e-06,46
"multinomial","tall",74001,"glmnet",18,0.0218082194496284,1.2774334228543,1.15568410756077,0.121749315293532,2.70250383261721e-05,0.00123790954638317,5.33358975278908e-06,53
"multinomial","tall",74001,"glmnet",19,0.019952956422244,1.26658748105834,1.14456071936564,0.122026761692704,2.18763741606856e-05,0.00109554558544848,4.38327159871135e-06,55
"multinomial","tall",74001,"glmnet",20,0.018255523836209,1.25576610904063,1.13441016821407,0.121355940826564,2.0710008864739e-05,0.00113357090454789,2.21617363799259e-06,60
"multinomial","tall",74001,"glmnet",21,0.0167024947823203,1.24503054145418,1.12503110892185,0.119999432532327,1.84791604385358e-05,0.00110549691408248,3.04228181112179e-06,65
"multinomial","tall",74001,"glmnet",22,0.0152815846018127,1.23445358952335,1.11667081882775,0.117782770695603,1.68384081575858e-05,0.00110108150566202,2.52477949913971e-06,66
"multinomial","tall",74001,"glmnet",23,0.0139815537131345,1.22410551776383,1.10914535624032,0.114960161523509,1.54298754567288e-05,0.001102726864377,2.28217665863137e-06,75
"multinomial","tall",74001,"glmnet",24,0.0127921187054172,1.21400898288509,1.10180916767764,0.112199815207447,1.59022957072815e-05,0.00124261531859179,3.30984182116045e-06,86
"multinomial","tall",74001,"glmnet",25,0.0117038709953788,1.20415168503635,1.09458396189172,0.109567723144626,1.57809306839118e-05,0.00134782628519338,2.30830392511572e-06,103
"multinomial","tall",74001,"glmnet",26,0.0107082024042242,1.19452211405626,1.08751183723856,0.107010276817706,1.34763277402986e-05,0.00125769400842589,2.75282817138772e-06,110
"multinomial","tall",74001,"glmnet",27,0.00979723706584829,1.18512952990276,1.08087776884893,0.104251761053833,1.59117309659722e-05,0.00162298315025028,2.78911632593148e-06,124
"multinomial","tall",74001,"glmnet",28,0.00896376912772654,1.17598821610155,1.07461696789221,0.101371248209334,1.5305700240064e-05,0.00170636612159602,2.80191800306878e-06,139
"multinomial","tall",74001,"glmnet",29,0.00820120575169794,1.1671111544624,1.06881366213993,0.0982974923224708,1.49750596236814e-05,0.0018247465087806,2.78705893963177e-06,151
"multinomial","tall",74001,"glmnet",30,0.00750351496377087,1.15851087008822,1.06334961954945,0.0951612505387674,1.38095633860367e-05,0.00183860504650274,3.67150171915742e-06,169
"multinomial","tall",74001,"glmnet",31,0.00686517794043598,1.1501921234276,1.05825813241117,0.0919339910164303,1.32891074694236e-05,0.00193408682064442,3.67734438330877e-06,189
"multinomial","tall",74001,"glmnet",32,0.0062811453540653,1.14216256818463,1.05350239172985,0.0886601764547777,1.31743020603571e-05,0.00209578272547523,3.75862475608585e-06,200
"multinomial","tall",74001,"glmnet",33,0.00574679743208383,1.13443140199338,1.04918456755803,0.0852468344353486,1.09827778900194e-05,0.00190942753689095,3.29529816118612e-06,215
"multinomial","tall",74001,"glmnet",34,0.00525790741397671,1.12700803836168,1.04528952219083,0.0817185161708487,1.36279881466986e-05,0.0025879986922959,3.77489698845185e-06,229
"multinomial","tall",74001,"glmnet",35,0.00481060811707204,1.11990453749706,1.04184213949123,0.0780623980058289,1.13862269194394e-05,0.00236302776282488,3.28997243198997e-06,240
"multinomial","tall",74001,"glmnet",36,0.00440136134663058,1.11312921430601,1.03879005417915,0.0743391601268579,1.07143649324404e-05,0.00243066006014782,3.27652436625597e-06,248
"multinomial","tall",74001,"glmnet",37,0.00402692990827206,1.10668478468706,1.03604911342066,0.0706356712664043,1.0358830317009e-05,0.00256884004788362,2.81971974395936e-06,262
"multinomial","tall",74001,"glmnet",38,0.00368435200135298,1.10056873940884,1.0336264009381,0.0669423384707403,8.588269804126e-06,0.0023276539619393,3.30988188281336e-06,270
"multinomial","tall",74001,"glmnet",39,0.00337091779074407,1.09478049646713,1.03147581754202,0.0633046789251086,5.6813069555575e-05,0.0167542267281634,1.00283295380716e-05,287
"multinomial","tall",74001,"glmnet",40,0.00308414797168732,1.08931383741197,1.0295874393074,0.0597263981045623,5.5004611166371e-05,0.0177226731573513,9.40876674061239e-06,302
"multinomial","tall",74001,"glmnet",41,0.00282177415817768,1.08416175601757,1.02794108082805,0.0562206751895182,4.97114725905184e-05,0.0174958280985357,7.39967458190859e-06,315
"multinomial","tall",74001,"glmnet",42,0.0025817209397392,1.07931592039831,1.02648051350543,0.0528354068928796,4.62476569714322e-05,0.0177912318926259,8.15845650867938e-06,324
"multinomial","tall",74001,"glmnet",43,0.00236208946466232,1.07476519317254,1.02518116849652,0.0495840246760243,4.38484813568662e-05,0.0184476272578379,8.52741520858655e-06,340
"multinomial","tall",74001,"glmnet",44,0.00216114241984354,1.07049782234954,1.02404500686107,0.0464528154884704,4.30110797433911e-05,0.0197702047465631,8.33696993015168e-06,350
"multinomial","tall",74001,"glmnet",45,0.00197729028841627,1.06650350157293,1.02306687176419,0.043436629808741,3.93786876883657e-05,0.0197801822205451,7.32203643000102e-06,352
"multinomial","tall",74002,"picasso",1,0.103121024361131,1.38045835008763,1.38045835008763,0,2.11414219464245e-16,2.05015631656131e-15,2.11414219464245e-16,0
"multinomial","tall",74002,"picasso",2,0.0943483400855938,1.3802493935722,1.37575369172198,0.00449570185021199,9.2383175477398e-09,9.79171163311093e-08,9.2383175477398e-09,1
"multinomial","tall",74002,"picasso",3,0.0863219632665144,1.37969164940613,1.37181143543605,0.0078802139700806,8.96984170230379e-05,0.00103900859558036,8.96984170230379e-05,1
"multinomial","tall",74002,"picasso",4,0.0789784042350443,1.37862136515879,1.36149124475696,0.0171301204018361,2.37847295016386e-08,3.01154809355433e-07,2.37847295016386e-08,4
"multinomial","tall",74002,"picasso",5,0.0722595744985068,1.37662086759598,1.34847547448526,0.0281453931107178,8.14425925537163e-05,0.00112660449196819,8.14425925537163e-05,6
"multinomial","tall",74002,"picasso",6,0.0661123272529782,1.3735948057096,1.33334237553356,0.0402524301760338,7.64313117641491e-05,0.00115538342222019,7.64313117641491e-05,8
"multinomial","tall",74002,"picasso",7,0.0604880369852609,1.36947747586715,1.31720257169518,0.0522749041719723,4.43101596618381e-05,0.000732007955279737,3.63620266007115e-05,10
"multinomial","tall",74002,"picasso",8,0.055342214838844,1.36426340715136,1.29970692234584,0.0645564848055222,4.91901149319574e-05,0.000888045987874949,3.7835318632864e-05,13
"multinomial","tall",74002,"picasso",9,0.0506341567013503,1.35798525173333,1.28147462983558,0.0765106218977544,4.88839234805e-05,0.000964502580702521,3.03958674659131e-05,17
"multinomial","tall",74002,"picasso",10,0.0463266212297918,1.35067168566697,1.26332543348889,0.0873462521780761,5.12476876648668e-05,0.00110500307282505,1.19005274274966e-05,18
"multinomial","tall",74002,"picasso",11,0.0423855352667771,1.34246790158568,1.24578371517673,0.096684186408955,5.21204511627488e-05,0.00122816518210066,1.9633123568304e-05,22
"multinomial","tall",74002,"picasso",12,0.0387797243174706,1.3335110059188,1.2290282096097,0.104482796309102,5.70062805219998e-05,0.00146784447723173,2.89192254780235e-05,25
"multinomial","tall",74002,"picasso",13,0.0354806659553451,1.32391297706574,1.21287152302681,0.111041454038928,5.60562974309467e-05,0.00157741890296502,2.39874030518027e-05,30
"multinomial","tall",74002,"picasso",14,0.0324622642061344,1.31377305583807,1.19742843939661,0.116344616441452,5.53575661016992e-05,0.00170238667788934,1.30577752968e-05,32
"multinomial","tall",74002,"picasso",15,0.0297006431253335,1.30324832760079,1.18341411752853,0.119834210072262,5.71934563480397e-05,0.00192196284804007,1.78262203849398e-05,35
"multinomial","tall",74002,"picasso",16,0.0271739579364191,1.29248791041495,1.17090731823028,0.121580592184674,5.08434228158328e-05,0.00186754063491398,2.50939738782081e-05,35
"multinomial","tall",74002,"picasso",17,0.024862222235869,1.28162566776575,1.15906429459728,0.12256137316847,4.93040783533967e-05,0.00197916730317918,2.0690852417384e-05,44
"multinomial","tall",74002,"picasso",18,0.0227471498981496,1.27068983837835,1.14761314539941,0.123076692978935,4.75522718779743e-05,0.00208611069025065,3.13890977037019e-05,48
"multinomial","tall",74002,"picasso",19,0.0208120104301209,1.25973365389798,1.13677977257232,0.12295388132566,4.43474084884168e-05,0.00212632564283688,2.66368988976322e-05,53
"multinomial","tall",74002,"picasso",20,0.0190414966306919,1.24883810361682,1.1270949444038,0.121743159213018,4.14296944999983e-05,0.00217103466177018,2.20858096663085e-05,56
"multinomial","tall",74002,"picasso",21,0.0174216035088997,1.23808180819165,1.11822148213135,0.119860326060302,4.13581237989208e-05,0.00236833388681789,1.44596880174595e-05,62
"multinomial","tall",74002,"picasso",22,0.0159395175026364,1.2274911504532,1.1093185015366,0.118172648916606,4.04512116219911e-05,0.00253136988847154,1.7204461850024e-05,68
"multinomial","tall",74002,"picasso",23,0.0145835151217317,1.21705923964135,1.10081121701606,0.116248022625291,3.9294496825595e-05,0.00268720566365903,1.94643613355673e-05,74
"multinomial","tall",74002,"picasso",24,0.0133428702136436,1.20682372155629,1.09311912186836,0.11370459968793,3.59747862910386e-05,0.00268893064320682,2.24828287106353e-05,78
"multinomial","tall",74002,"picasso",25,0.0122077691182177,1.1968300767846,1.08595504135907,0.110875035425538,3.29785201284693e-05,0.00269415897646306,1.82803824923188e-05,86
"multinomial","tall",74002,"picasso",26,0.0111692330403784,1.18709093835871,1.07907326531574,0.108017673042977,3.06430177592978e-05,0.00273601400589008,1.66807191572052e-05,99
"multinomial","tall",74002,"picasso",27,0.0102190470267097,1.17760927926445,1.07243992384252,0.105169355421932,3.08914249237194e-05,0.00301457177200442,1.31261504401834e-05,115
"multinomial","tall",74002,"picasso",28,0.00934969498412102,1.16836444485417,1.06571225471617,0.102652190137996,2.59149785791953e-05,0.00276408454301053,1.81044348682492e-05,135
"multinomial","tall",74002,"picasso",29,0.00855430022658813,1.15935205573154,1.05947631776862,0.099875737962919,2.43429325566587e-05,0.00283762036782114,2.01108892928044e-05,146
"multinomial","tall",74002,"picasso",30,0.00782657107968588,1.15060104322157,1.05378958330273,0.0968114599188341,2.24200292416894e-05,0.00285642179109981,1.93340991255064e-05,156
"multinomial","tall",74002,"picasso",31,0.00716075111263741,1.14212986623679,1.04852640740544,0.0936034588313499,1.95229243571187e-05,0.00271896647071294,1.74118765494002e-05,174
"multinomial","tall",74002,"picasso",32,0.0065515736042093,1.13395301833613,1.04377876156912,0.0901742567670091,1.76069940396014e-05,0.00268024204484418,1.38575009532556e-05,184
"multinomial","tall",74002,"picasso",33,0.00599421988227193,1.12609016786966,1.03952619419067,0.0865639736789915,1.57898064726703e-05,0.00262725141728824,1.27572251432412e-05,190
"multinomial","tall",74002,"picasso",34,0.00548428120748566,1.1185568874918,1.03577464505236,0.0827822424394468,1.39700646823787e-05,0.00254081961533746,1.2261451857578e-05,198
"multinomial","tall",74002,"picasso",35,0.00501772389960784,1.11136773124045,1.03249783035576,0.0788699008846855,1.22946441531279e-05,0.002444254240052,1.19535132004294e-05,211
"multinomial","tall",74002,"picasso",36,0.0045908574305654,1.10452548723326,1.02953428550759,0.0749912017256659,1.08098362934499e-05,0.00234911297722507,7.01842614198775e-06,224
"multinomial","tall",74002,"picasso",37,0.00420030523190499,1.09802781137351,1.0268964593762,0.0711313519973153,1.19815702296392e-05,0.00284598233094681,1.19815702296392e-05,238
"multinomial","tall",74002,"picasso",38,0.00384297798570399,1.09186951929563,1.02449696412737,0.0673725551682606,1.08214134893541e-05,0.00280976802285043,1.08214134893541e-05,252
"multinomial","tall",74002,"picasso",39,0.00351604918766999,1.08604201107759,1.022352331348,0.0636896797295903,7.42038217300131e-06,0.00210598730197973,4.73093558018303e-06,267
"multinomial","tall",74002,"picasso",40,0.00321693278912969,1.08053868786755,1.0204453984386,0.0600932894289523,6.65520400419629e-06,0.0020645330663756,4.91105146688617e-06,283
"multinomial","tall",74002,"picasso",41,0.00294326274105272,1.07534981054734,1.01873044740992,0.0566193631374222,5.92358662409231e-06,0.0020085494661704,3.84730306377727e-06,297
"multinomial","tall",74002,"picasso",42,0.00269287427830061,1.0704657559431,1.01721834734308,0.0532474086000208,7.21099689893916e-06,0.00267231240839043,7.21099689893916e-06,312
"multinomial","tall",74002,"picasso",43,0.00246378679605727,1.0658758916021,1.01587658941448,0.0499993021876171,6.55415168108458e-06,0.00265490982175532,6.55415168108458e-06,321
"multinomial","tall",74002,"picasso",44,0.00225418818299118,1.06157020168677,1.01470967746962,0.0468605242171551,4.04011239247019e-06,0.00178906286876714,1.95694316259075e-06,336
"multinomial","tall",74002,"picasso",45,0.00206242048722262,1.05753795136599,1.01368621860787,0.0438517327581174,3.59866298231797e-06,0.00174183428162368,3.10865887193713e-06,345
"multinomial","tall",74002,"glmnet",1,0.103121024361131,1.38045835008763,1.38045835008763,1.47609110895478e-16,2.53658205551233e-16,2.45981076238071e-15,2.53658205551233e-16,0
"multinomial","tall",74002,"glmnet",2,0.0943483400855938,1.38024939392935,1.37575443060621,0.00449496332314094,9.62292633875204e-06,0.0001019918317168,9.62292633875204e-06,1
"multinomial","tall",74002,"glmnet",3,0.0863219632665144,1.37969162731555,1.3718063886545,0.00788523866104708,8.09486314432092e-06,9.37723836681951e-05,8.09486314432092e-06,1
"multinomial","tall",74002,"glmnet",4,0.0789784042350443,1.37862136542033,1.361492809569,0.0171285558513308,8.25179592419511e-06,0.00010447746572958,8.25179592419511e-06,4
"multinomial","tall",74002,"glmnet",5,0.0722595744985068,1.37662083128484,1.34843704174068,0.0281837895441547,3.05247109307402e-06,4.22423093730611e-05,3.05247109307402e-06,6
"multinomial","tall",74002,"glmnet",6,0.0661123272529782,1.37359477466731,1.33328645008116,0.0403083245861556,1.03290728298253e-06,1.56234631401212e-05,1.03290728298253e-06,8
"multinomial","tall",74002,"glmnet",7,0.0604880369852609,1.36947745113197,1.31712689457448,0.0523505565574925,1.93224160877585e-06,3.19437430538592e-05,1.93224160877585e-06,10
"multinomial","tall",74002,"glmnet",8,0.055342214838844,1.36426337373133,1.2996218138271,0.0646415599042329,1.92264103494669e-05,0.000347288833448623,2.98785009374133e-06,13
"multinomial","tall",74002,"glmnet",9,0.0506341567013503,1.35798521379922,1.28135915511546,0.0766260586837615,1.84362788731435e-05,0.000363975026517234,2.62073695485727e-06,17
"multinomial","tall",74002,"glmnet",10,0.0463266212297918,1.35067162927686,1.26318737570076,0.0874842535760953,4.5891389062816e-06,9.90544535616015e-05,1.28118500933978e-07,18
"multinomial","tall",74002,"glmnet",11,0.0423855352667771,1.34246783471504,1.24563502467508,0.0968328100399619,4.68686730823592e-06,0.000110565778626834,1.7126754435156e-07,22
"multinomial","tall",74002,"glmnet",12,0.0387797243174706,1.3335109289936,1.22887403829026,0.104636890703346,7.24192601621321e-06,0.00018672087598353,4.2299810506756e-07,25
"multinomial","tall",74002,"glmnet",13,0.0354806659553451,1.32391290454126,1.21270289176759,0.11121001277367,2.83548051628127e-05,0.000799044801908039,3.69706962399408e-06,30
"multinomial","tall",74002,"glmnet",14,0.0324622642061344,1.31377297296015,1.19725565498112,0.116517317979034,2.51179746509483e-05,0.000773575550511025,2.30906461471416e-06,32
"multinomial","tall",74002,"glmnet",15,0.0297006431253335,1.30324824813964,1.18324528672301,0.120002961416629,2.28585432353254e-05,0.000769391630209705,2.6825473111229e-06,35
"multinomial","tall",74002,"glmnet",16,0.0271739579364191,1.29248782837316,1.1707521743144,0.12173565405876,2.08899504849369e-05,0.000768531452411007,4.41724429047556e-06,35
"multinomial","tall",74002,"glmnet",17,0.024862222235869,1.28162558927006,1.15892377274125,0.122701816528812,2.26617040126297e-05,0.000910661430745554,5.57581587204019e-06,44
"multinomial","tall",74002,"glmnet",18,0.0227471498981496,1.27068975317786,1.14747672623206,0.123213026945805,1.87920559892515e-05,0.000825524448548765,5.08922605487913e-06,48
"multinomial","tall",74002,"glmnet",19,0.0208120104301209,1.25973357614993,1.13665146480324,0.123082111346685,2.56654648775681e-05,0.00123168557793571,6.67380789787743e-06,53
"multinomial","tall",74002,"glmnet",20,0.0190414966306919,1.24883802782911,1.12697552582733,0.121862502001776,1.9508952343681e-05,0.00102350068881172,5.13850750699769e-06,56
"multinomial","tall",74002,"glmnet",21,0.0174216035088997,1.23808173403738,1.11810889459784,0.119972839439544,1.13057968267397e-05,0.000648571714172224,2.67182411695225e-06,62
"multinomial","tall",74002,"glmnet",22,0.0159395175026364,1.22749107172616,1.10920208604931,0.118288985676849,1.24396233034882e-05,0.000779967667379386,1.66591378550557e-06,68
"multinomial","tall",74002,"glmnet",23,0.0145835151217317,1.21705916545952,1.10070025878022,0.116358906679303,1.18316509758014e-05,0.000810849833048813,1.55775789606741e-06,74
"multinomial","tall",74002,"glmnet",24,0.0133428702136436,1.20682365485597,1.09302078162107,0.113802873234896,1.20120325762113e-05,0.000899722338333385,1.32919867155207e-06,78
"multinomial","tall",74002,"glmnet",25,0.0122077691182177,1.19683001987109,1.08586534977921,0.110964670091879,1.18512754244092e-05,0.000969863689633103,2.00368592307249e-06,86
"multinomial","tall",74002,"glmnet",26,0.0111692330403784,1.18709088479672,1.07898734471745,0.108103540079269,1.14794706246747e-05,0.00102672084747529,1.20293755096462e-06,99
"multinomial","tall",74002,"glmnet",27,0.0102190470267097,1.17760922923666,1.07236306942472,0.105246159811938,1.22781861466338e-05,0.00120025784129641,1.29065046008356e-06,115
"multinomial","tall",74002,"glmnet",28,0.00934969498412102,1.16836439618196,1.06563618874665,0.102728207435314,8.46198740465584e-06,0.000904236531873034,1.26842443571339e-06,134
"multinomial","tall",74002,"glmnet",29,0.00855430022658813,1.15935201157243,1.05940424277341,0.0999477687990173,8.44447897630288e-06,0.00098618833874789,1.39117618371781e-06,146
"multinomial","tall",74002,"glmnet",30,0.00782657107968588,1.15060100337249,1.05372403805728,0.0968769653152081,8.96995767551111e-06,0.00114477834175593,1.5598295554901e-06,156
"multinomial","tall",74002,"glmnet",31,0.00716075111263741,1.14212983175052,1.04846751285883,0.0936623188916886,1.14077150585269e-05,0.00159168970266515,2.44876186663031e-06,175
"multinomial","tall",74002,"glmnet",32,0.0065515736042093,1.13395298828293,1.04372575550315,0.0902272327797798,7.57046853566961e-06,0.00115451323790121,1.85835106546601e-06,184
"multinomial","tall",74002,"glmnet",33,0.00599421988227193,1.12609014438423,1.03947834593756,0.0866117984466683,8.67520564481247e-06,0.00144550646582534,3.64427469227143e-06,190
"multinomial","tall",74002,"glmnet",34,0.00548428120748566,1.11855686747321,1.03573542588012,0.082821441593093,7.65330461929229e-06,0.00139405355601143,1.60175439939907e-06,198
"multinomial","tall",74002,"glmnet",35,0.00501772389960784,1.11136771709265,1.03246374057103,0.0789039765216238,8.93835517754189e-06,0.00177928986495536,2.6600771336148e-06,211
"multinomial","tall",74002,"glmnet",36,0.0045908574305654,1.10452547806068,1.02950358596643,0.0750218920942439,9.13253612533013e-06,0.00198645418918426,1.5431494789211e-06,224
"multinomial","tall",74002,"glmnet",37,0.00420030523190499,1.09802780457876,1.0268684699102,0.0711593346685583,8.51645428750613e-06,0.00202429846023624,1.75022397615183e-06,238
