"benchmark","case","repetition","position","implementation","elapsed_seconds","batch_elapsed_seconds","inner_iterations","allocated_bytes","checksum","old_source_md5","new_source_md5","native_md5","native_path","r_version","matrix_version","blas","cpu","platform","thread_settings","benchmark_script_md5"
"finalization_kernel","small_d_standardized",7,1,"old",0.000177543186180422,0.369999999999999,2084,438288,"f3e5168145b11f9aaf28a8b1309ad218","2ad4e71da8132eb8065167c6a6b7ac57","210b86a6ef54c501fbfb8d8c15104fa7","aca1284e9a328609975c738a5ab33535","/private/tmp/picasso-refactor-p0-r-check/picasso.Rcheck/picasso/libs/picasso.so","R version 4.5.2 (2025-10-31)","1.7.4","/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib","Apple M3 Pro","aarch64-apple-darwin20 | Darwin | 25.5.0 | arm64","OMP_NUM_THREADS=<unset>;OPENBLAS_NUM_THREADS=<unset>;MKL_NUM_THREADS=<unset>;VECLIB_MAXIMUM_THREADS=<unset>;BLIS_NUM_THREADS=<unset>;RCPP_PARALLEL_NUM_THREADS=<unset>","1dae0f9401606e65652336db916eefd7"
"finalization_kernel","small_d_standardized",7,2,"new",0.000119001919385795,0.247999999999998,2084,309392,"f3e5168145b11f9aaf28a8b1309ad218","2ad4e71da8132eb8065167c6a6b7ac57","210b86a6ef54c501fbfb8d8c15104fa7","aca1284e9a328609975c738a5ab33535","/private/tmp/picasso-refactor-p0-r-check/picasso.Rcheck/picasso/libs/picasso.so","R version 4.5.2 (2025-10-31)","1.7.4","/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib","Apple M3 Pro","aarch64-apple-darwin20 | Darwin | 25.5.0 | arm64","OMP_NUM_THREADS=<unset>;OPENBLAS_NUM_THREADS=<unset>;MKL_NUM_THREADS=<unset>;VECLIB_MAXIMUM_THREADS=<unset>;BLIS_NUM_THREADS=<unset>;RCPP_PARALLEL_NUM_THREADS=<unset>","1dae0f9401606e65652336db916eefd7"
"finalization_kernel","small_d_standardized",8,1,"new",0.000129558541266794,0.27,2084,309392,"f3e5168145b11f9aaf28a8b1309ad218","2ad4e71da8132eb8065167c6a6b7ac57","210b86a6ef54c501fbfb8d8c15104fa7","aca1284e9a328609975c738a5ab33535","/private/tmp/picasso-refactor-p0-r-check/picasso.Rcheck/picasso/libs/picasso.so","R version 4.5.2 (2025-10-31)","1.7.4","/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib","Apple M3 Pro","aarch64-apple-darwin20 | Darwin | 25.5.0 | arm64","OMP_NUM_THREADS=<unset>;OPENBLAS_NUM_THREADS=<unset>;MKL_NUM_THREADS=<unset>;VECLIB_MAXIMUM_THREADS=<unset>;BLIS_NUM_THREADS=<unset>;RCPP_PARALLEL_NUM_THREADS=<unset>","1dae0f9401606e65652336db916eefd7"
"finalization_kernel","small_d_standardized",8,2,"old",0.000196737044145873,0.41,2084,438288,"f3e5168145b11f9aaf28a8b1309ad218","2ad4e71da8132eb8065167c6a6b7ac57","210b86a6ef54c501fbfb8d8c15104fa7","aca1284e9a328609975c738a5ab33535","/private/tmp/picasso-refactor-p0-r-check/picasso.Rcheck/picasso/libs/picasso.so","R version 4.5.2 (2025-10-31)","1.7.4","/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib","Apple M3 Pro","aarch64-apple-darwin20 | Darwin | 25.5.0 | arm64","OMP_NUM_THREADS=<unset>;OPENBLAS_NUM_THREADS=<unset>;MKL_NUM_THREADS=<unset>;VECLIB_MAXIMUM_THREADS=<unset>;BLIS_NUM_THREADS=<unset>;RCPP_PARALLEL_NUM_THREADS=<unset>","1dae0f9401606e65652336db916eefd7"
"finalization_kernel","small_d_standardized",9,1,"old",0.000179462571976968,0.374000000000002,2084,438288,"f3e5168145b11f9aaf28a8b1309ad218","2ad4e71da8132eb8065167c6a6b7ac57","210b86a6ef54c501fbfb8d8c15104fa7","aca1284e9a328609975c738a5ab33535","/private/tmp/picasso-refactor-p0-r-check/picasso.Rcheck/picasso/libs/picasso.so","R version 4.5.2 (2025-10-31)","1.7.4","/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib","Apple M3 Pro","aarch64-apple-darwin20 | Darwin | 25.5.0 | arm64","OMP_NUM_THREADS=<unset>;OPENBLAS_NUM_THREADS=<unset>;MKL_NUM_THREADS=<unset>;VECLIB_MAXIMUM_THREADS=<unset>;BLIS_NUM_THREADS=<unset>;RCPP_PARALLEL_NUM_THREADS=<unset>","1dae0f9401606e65652336db916eefd7"
"finalization_kernel","small_d_standardized",9,2,"new",0.000135796545105567,0.283000000000001,2084,309392,"f3e5168145b11f9aaf28a8b1309ad218","2ad4e71da8132eb8065167c6a6b7ac57","210b86a6ef54c501fbfb8d8c15104fa7","aca1284e9a328609975c738a5ab33535","/private/tmp/picasso-refactor-p0-r-check/picasso.Rcheck/picasso/libs/picasso.so","R version 4.5.2 (2025-10-31)","1.7.4","/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib","Apple M3 Pro","aarch64-apple-darwin20 | Darwin | 25.5.0 | arm64","OMP_NUM_THREADS=<unset>;OPENBLAS_NUM_THREADS=<unset>;MKL_NUM_THREADS=<unset>;VECLIB_MAXIMUM_THREADS=<unset>;BLIS_NUM_THREADS=<unset>;RCPP_PARALLEL_NUM_THREADS=<unset>","1dae0f9401606e65652336db916eefd7"
"finalization_kernel","large_d_unstandardized",1,1,"old",0.00587777777777778,0.529,90,26022736,"6f4a3a8206e5f3a9256afb62fd6bd75a","2ad4e71da8132eb8065167c6a6b7ac57","210b86a6ef54c501fbfb8d8c15104fa7","aca1284e9a328609975c738a5ab33535","/private/tmp/picasso-refactor-p0-r-check/picasso.Rcheck/picasso/libs/picasso.so","R version 4.5.2 (2025-10-31)","1.7.4","/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib","Apple M3 Pro","aarch64-apple-darwin20 | Darwin | 25.5.0 | arm64","OMP_NUM_THREADS=<unset>;OPENBLAS_NUM_THREADS=<unset>;MKL_NUM_THREADS=<unset>;VECLIB_MAXIMUM_THREADS=<unset>;BLIS_NUM_THREADS=<unset>;RCPP_PARALLEL_NUM_THREADS=<unset>","1dae0f9401606e65652336db916eefd7"
"finalization_kernel","large_d_unstandardized",1,2,"new",0.00325555555555555,0.292999999999999,90,20002144,"6f4a3a8206e5f3a9256afb62fd6bd75a","2ad4e71da8132eb8065167c6a6b7ac57","210b86a6ef54c501fbfb8d8c15104fa7","aca1284e9a328609975c738a5ab33535","/private/tmp/picasso-refactor-p0-r-check/picasso.Rcheck/picasso/libs/picasso.so","R version 4.5.2 (2025-10-31)","1.7.4","/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib","Apple M3 Pro","aarch64-apple-darwin20 | Darwin | 25.5.0 | arm64","OMP_NUM_THREADS=<unset>;OPENBLAS_NUM_THREADS=<unset>;MKL_NUM_THREADS=<unset>;VECLIB_MAXIMUM_THREADS=<unset>;BLIS_NUM_THREADS=<unset>;RCPP_PARALLEL_NUM_THREADS=<unset>","1dae0f9401606e65652336db916eefd7"
"finalization_kernel","large_d_unstandardized",2,1,"new",0.00351111111111114,0.316000000000003,90,20002144,"6f4a3a8206e5f3a9256afb62fd6bd75a","2ad4e71da8132eb8065167c6a6b7ac57","210b86a6ef54c501fbfb8d8c15104fa7","aca1284e9a328609975c738a5ab33535","/private/tmp/picasso-refactor-p0-r-check/picasso.Rcheck/picasso/libs/picasso.so","R version 4.5.2 (2025-10-31)","1.7.4","/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib","Apple M3 Pro","aarch64-apple-darwin20 | Darwin | 25.5.0 | arm64","OMP_NUM_THREADS=<unset>;OPENBLAS_NUM_THREADS=<unset>;MKL_NUM_THREADS=<unset>;VECLIB_MAXIMUM_THREADS=<unset>;BLIS_NUM_THREADS=<unset>;RCPP_PARALLEL_NUM_THREADS=<unset>","1dae0f9401606e65652336db916eefd7"
"finalization_kernel","large_d_unstandardized",2,2,"old",0.00527777777777775,0.474999999999998,90,26022736,"6f4a3a8206e5f3a9256afb62fd6bd75a","2ad4e71da8132eb8065167c6a6b7ac57","210b86a6ef54c501fbfb8d8c15104fa7","aca1284e9a328609975c738a5ab33535","/private/tmp/picasso-refactor-p0-r-check/picasso.Rcheck/picasso/libs/picasso.so","R version 4.5.2 (2025-10-31)","1.7.4","/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib","Apple M3 Pro","aarch64-apple-darwin20 | Darwin | 25.5.0 | arm64","OMP_NUM_THREADS=<unset>;OPENBLAS_NUM_THREADS=<unset>;MKL_NUM_THREADS=<unset>;VECLIB_MAXIMUM_THREADS=<unset>;BLIS_NUM_THREADS=<unset>;RCPP_PARALLEL_NUM_THREADS=<unset>","1dae0f9401606e65652336db916eefd7"
"finalization_kernel","large_d_unstandardized",3,1,"old",0.0056111111111111,0.504999999999999,90,26022736,"6f4a3a8206e5f3a9256afb62fd6bd75a","2ad4e71da8132eb8065167c6a6b7ac57","210b86a6ef54c501fbfb8d8c15104fa7","aca1284e9a328609975c738a5ab33535","/private/tmp/picasso-refactor-p0-r-check/picasso.Rcheck/picasso/libs/picasso.so","R version 4.5.2 (2025-10-31)","1.7.4","/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib","Apple M3 Pro","aarch64-apple-darwin20 | Darwin | 25.5.0 | arm64","OMP_NUM_THREADS=<unset>;OPENBLAS_NUM_THREADS=<unset>;MKL_NUM_THREADS=<unset>;VECLIB_MAXIMUM_THREADS=<unset>;BLIS_NUM_THREADS=<unset>;RCPP_PARALLEL_NUM_THREADS=<unset>","1dae0f9401606e65652336db916eefd7"
"finalization_kernel","large_d_unstandardized",3,2,"new",0.00313333333333333,0.282,90,20002144,"6f4a3a8206e5f3a9256afb62fd6bd75a","2ad4e71da8132eb8065167c6a6b7ac57","210b86a6ef54c501fbfb8d8c15104fa7","aca1284e9a328609975c738a5ab33535","/private/tmp/picasso-refactor-p0-r-check/picasso.Rcheck/picasso/libs/picasso.so","R version 4.5.2 (2025-10-31)","1.7.4","/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib","Apple M3 Pro","aarch64-apple-darwin20 | Darwin | 25.5.0 | arm64","OMP_NUM_THREADS=<unset>;OPENBLAS_NUM_THREADS=<unset>;MKL_NUM_THREADS=<unset>;VECLIB_MAXIMUM_THREADS=<unset>;BLIS_NUM_THREADS=<unset>;RCPP_PARALLEL_NUM_THREADS=<unset>","1dae0f9401606e65652336db916eefd7"
"finalization_kernel","large_d_unstandardized",4,1,"new",0.00348888888888889,0.314,90,20002144,"6f4a3a8206e5f3a9256afb62fd6bd75a","2ad4e71da8132eb8065167c6a6b7ac57","210b86a6ef54c501fbfb8d8c15104fa7","aca1284e9a328609975c738a5ab33535","/private/tmp/picasso-refactor-p0-r-check/picasso.Rcheck/picasso/libs/picasso.so","R version 4.5.2 (2025-10-31)","1.7.4","/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib","Apple M3 Pro","aarch64-apple-darwin20 | Darwin | 25.5.0 | arm64","OMP_NUM_THREADS=<unset>;OPENBLAS_NUM_THREADS=<unset>;MKL_NUM_THREADS=<unset>;VECLIB_MAXIMUM_THREADS=<unset>;BLIS_NUM_THREADS=<unset>;RCPP_PARALLEL_NUM_THREADS=<unset>","1dae0f9401606e65652336db916eefd7"
"finalization_kernel","large_d_unstandardized",4,2,"old",0.0047111111111111,0.424,90,26022736,"6f4a3a8206e5f3a9256afb62fd6bd75a","2ad4e71da8132eb8065167c6a6b7ac57","210b86a6ef54c501fbfb8d8c15104fa7","aca1284e9a328609975c738a5ab33535","/private/tmp/picasso-refactor-p0-r-check/picasso.Rcheck/picasso/libs/picasso.so","R version 4.5.2 (2025-10-31)","1.7.4","/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib","Apple M3 Pro","aarch64-apple-darwin20 | Darwin | 25.5.0 | arm64","OMP_NUM_THREADS=<unset>;OPENBLAS_NUM_THREADS=<unset>;MKL_NUM_THREADS=<unset>;VECLIB_MAXIMUM_THREADS=<unset>;BLIS_NUM_THREADS=<unset>;RCPP_PARALLEL_NUM_THREADS=<unset>","1dae0f9401606e65652336db916eefd7"
"finalization_kernel","large_d_unstandardized",5,1,"old",0.00558888888888889,0.503,90,26022736,"6f4a3a8206e5f3a9256afb62fd6bd75a","2ad4e71da8132eb8065167c6a6b7ac57","210b86a6ef54c501fbfb8d8c15104fa7","aca1284e9a328609975c738a5ab33535","/private/tmp/picasso-refactor-p0-r-check/picasso.Rcheck/picasso/libs/picasso.so","R version 4.5.2 (2025-10-31)","1.7.4","/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib","Apple M3 Pro","aarch64-apple-darwin20 | Darwin | 25.5.0 | arm64","OMP_NUM_THREADS=<unset>;OPENBLAS_NUM_THREADS=<unset>;MKL_NUM_THREADS=<unset>;VECLIB_MAXIMUM_THREADS=<unset>;BLIS_NUM_THREADS=<unset>;RCPP_PARALLEL_NUM_THREADS=<unset>","1dae0f9401606e65652336db916eefd7"
"finalization_kernel","large_d_unstandardized",5,2,"new",0.0029222222222222,0.262999999999998,90,20002144,"6f4a3a8206e5f3a9256afb62fd6bd75a","2ad4e71da8132eb8065167c6a6b7ac57","210b86a6ef54c501fbfb8d8c15104fa7","aca1284e9a328609975c738a5ab33535","/private/tmp/picasso-refactor-p0-r-check/picasso.Rcheck/picasso/libs/picasso.so","R version 4.5.2 (2025-10-31)","1.7.4","/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib","Apple M3 Pro","aarch64-apple-darwin20 | Darwin | 25.5.0 | arm64","OMP_NUM_THREADS=<unset>;OPENBLAS_NUM_THREADS=<unset>;MKL_NUM_THREADS=<unset>;VECLIB_MAXIMUM_THREADS=<unset>;BLIS_NUM_THREADS=<unset>;RCPP_PARALLEL_NUM_THREADS=<unset>","1dae0f9401606e65652336db916eefd7"
"finalization_kernel","large_d_unstandardized",6,1,"new",0.003,0.27,90,20002144,"6f4a3a8206e5f3a9256afb62fd6bd75a","2ad4e71da8132eb8065167c6a6b7ac57","210b86a6ef54c501fbfb8d8c15104fa7","aca1284e9a328609975c738a5ab33535","/private/tmp/picasso-refactor-p0-r-check/picasso.Rcheck/picasso/libs/picasso.so","R version 4.5.2 (2025-10-31)","1.7.4","/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib","Apple M3 Pro","aarch64-apple-darwin20 | Darwin | 25.5.0 | arm64","OMP_NUM_THREADS=<unset>;OPENBLAS_NUM_THREADS=<unset>;MKL_NUM_THREADS=<unset>;VECLIB_MAXIMUM_THREADS=<unset>;BLIS_NUM_THREADS=<unset>;RCPP_PARALLEL_NUM_THREADS=<unset>","1dae0f9401606e65652336db916eefd7"
"finalization_kernel","large_d_unstandardized",6,2,"old",0.00586666666666669,0.528000000000002,90,26022736,"6f4a3a8206e5f3a9256afb62fd6bd75a","2ad4e71da8132eb8065167c6a6b7ac57","210b86a6ef54c501fbfb8d8c15104fa7","aca1284e9a328609975c738a5ab33535","/private/tmp/picasso-refactor-p0-r-check/picasso.Rcheck/picasso/libs/picasso.so","R version 4.5.2 (2025-10-31)","1.7.4","/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib","Apple M3 Pro","aarch64-apple-darwin20 | Darwin | 25.5.0 | arm64","OMP_NUM_THREADS=<unset>;OPENBLAS_NUM_THREADS=<unset>;MKL_NUM_THREADS=<unset>;VECLIB_MAXIMUM_THREADS=<unset>;BLIS_NUM_THREADS=<unset>;RCPP_PARALLEL_NUM_THREADS=<unset>","1dae0f9401606e65652336db916eefd7"
"finalization_kernel","large_d_unstandardized",7,1,"old",0.00467777777777777,0.420999999999999,90,26022736,"6f4a3a8206e5f3a9256afb62fd6bd75a","2ad4e71da8132eb8065167c6a6b7ac57","210b86a6ef54c501fbfb8d8c15104fa7","aca1284e9a328609975c738a5ab33535","/private/tmp/picasso-refactor-p0-r-check/picasso.Rcheck/picasso/libs/picasso.so","R version 4.5.2 (2025-10-31)","1.7.4","/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib","Apple M3 Pro","aarch64-apple-darwin20 | Darwin | 25.5.0 | arm64","OMP_NUM_THREADS=<unset>;OPENBLAS_NUM_THREADS=<unset>;MKL_NUM_THREADS=<unset>;VECLIB_MAXIMUM_THREADS=<unset>;BLIS_NUM_THREADS=<unset>;RCPP_PARALLEL_NUM_THREADS=<unset>","1dae0f9401606e65652336db916eefd7"
"finalization_kernel","large_d_unstandardized",7,2,"new",0.00311111111111112,0.280000000000001,90,20002144,"6f4a3a8206e5f3a9256afb62fd6bd75a","2ad4e71da8132eb8065167c6a6b7ac57","210b86a6ef54c501fbfb8d8c15104fa7","aca1284e9a328609975c738a5ab33535","/private/tmp/picasso-refactor-p0-r-check/picasso.Rcheck/picasso/libs/picasso.so","R version 4.5.2 (2025-10-31)","1.7.4","/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib","Apple M3 Pro","aarch64-apple-darwin20 | Darwin | 25.5.0 | arm64","OMP_NUM_THREADS=<unset>;OPENBLAS_NUM_THREADS=<unset>;MKL_NUM_THREADS=<unset>;VECLIB_MAXIMUM_THREADS=<unset>;BLIS_NUM_THREADS=<unset>;RCPP_PARALLEL_NUM_THREADS=<unset>","1dae0f9401606e65652336db916eefd7"
"finalization_kernel","large_d_unstandardized",8,1,"new",0.00254444444444444,0.228999999999999,90,20002144,"6f4a3a8206e5f3a9256afb62fd6bd75a","2ad4e71da8132eb8065167c6a6b7ac57","210b86a6ef54c501fbfb8d8c15104fa7","aca1284e9a328609975c738a5ab33535","/private/tmp/picasso-refactor-p0-r-check/picasso.Rcheck/picasso/libs/picasso.so","R version 4.5.2 (2025-10-31)","1.7.4","/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib","Apple M3 Pro","aarch64-apple-darwin20 | Darwin | 25.5.0 | arm64","OMP_NUM_THREADS=<unset>;OPENBLAS_NUM_THREADS=<unset>;MKL_NUM_THREADS=<unset>;VECLIB_MAXIMUM_THREADS=<unset>;BLIS_NUM_THREADS=<unset>;RCPP_PARALLEL_NUM_THREADS=<unset>","1dae0f9401606e65652336db916eefd7"
"finalization_kernel","large_d_unstandardized",8,2,"old",0.00534444444444442,0.480999999999998,90,26022736,"6f4a3a8206e5f3a9256afb62fd6bd75a","2ad4e71da8132eb8065167c6a6b7ac57","210b86a6ef54c501fbfb8d8c15104fa7","aca1284e9a328609975c738a5ab33535","/private/tmp/picasso-refactor-p0-r-check/picasso.Rcheck/picasso/libs/picasso.so","R version 4.5.2 (2025-10-31)","1.7.4","/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib","Apple M3 Pro","aarch64-apple-darwin20 | Darwin | 25.5.0 | arm64","OMP_NUM_THREADS=<unset>;OPENBLAS_NUM_THREADS=<unset>;MKL_NUM_THREADS=<unset>;VECLIB_MAXIMUM_THREADS=<unset>;BLIS_NUM_THREADS=<unset>;RCPP_PARALLEL_NUM_THREADS=<unset>","1dae0f9401606e65652336db916eefd7"
"finalization_kernel","large_d_unstandardized",9,1,"old",0.00516666666666666,0.465,90,26022736,"6f4a3a8206e5f3a9256afb62fd6bd75a","2ad4e71da8132eb8065167c6a6b7ac57","210b86a6ef54c501fbfb8d8c15104fa7","aca1284e9a328609975c738a5ab33535","/private/tmp/picasso-refactor-p0-r-check/picasso.Rcheck/picasso/libs/picasso.so","R version 4.5.2 (2025-10-31)","1.7.4","/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib","Apple M3 Pro","aarch64-apple-darwin20 | Darwin | 25.5.0 | arm64","OMP_NUM_THREADS=<unset>;OPENBLAS_NUM_THREADS=<unset>;MKL_NUM_THREADS=<unset>;VECLIB_MAXIMUM_THREADS=<unset>;BLIS_NUM_THREADS=<unset>;RCPP_PARALLEL_NUM_THREADS=<unset>","1dae0f9401606e65652336db916eefd7"
"finalization_kernel","large_d_unstandardized",9,2,"new",0.00322222222222221,0.289999999999999,90,20002144,"6f4a3a8206e5f3a9256afb62fd6bd75a","2ad4e71da8132eb8065167c6a6b7ac57","210b86a6ef54c501fbfb8d8c15104fa7","aca1284e9a328609975c738a5ab33535","/private/tmp/picasso-refactor-p0-r-check/picasso.Rcheck/picasso/libs/picasso.so","R version 4.5.2 (2025-10-31)","1.7.4","/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib","Apple M3 Pro","aarch64-apple-darwin20 | Darwin | 25.5.0 | arm64","OMP_NUM_THREADS=<unset>;OPENBLAS_NUM_THREADS=<unset>;MKL_NUM_THREADS=<unset>;VECLIB_MAXIMUM_THREADS=<unset>;BLIS_NUM_THREADS=<unset>;RCPP_PARALLEL_NUM_THREADS=<unset>","1dae0f9401606e65652336db916eefd7"
"finalization_kernel","large_d_standardized",1,1,"old",0.00712857142857146,0.499000000000002,70,34022832,"15152ae8003efb2db1e5d309fd994876","2ad4e71da8132eb8065167c6a6b7ac57","210b86a6ef54c501fbfb8d8c15104fa7","aca1284e9a328609975c738a5ab33535","/private/tmp/picasso-refactor-p0-r-check/picasso.Rcheck/picasso/libs/picasso.so","R version 4.5.2 (2025-10-31)","1.7.4","/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib","Apple M3 Pro","aarch64-apple-darwin20 | Darwin | 25.5.0 | arm64","OMP_NUM_THREADS=<unset>;OPENBLAS_NUM_THREADS=<unset>;MKL_NUM_THREADS=<unset>;VECLIB_MAXIMUM_THREADS=<unset>;BLIS_NUM_THREADS=<unset>;RCPP_PARALLEL_NUM_THREADS=<unset>","1dae0f9401606e65652336db916eefd7"
"finalization_kernel","large_d_standardized",1,2,"new",0.00404285714285711,0.282999999999998,70,24002192,"15152ae8003efb2db1e5d309fd994876","2ad4e71da8132eb8065167c6a6b7ac57","210b86a6ef54c501fbfb8d8c15104fa7","aca1284e9a328609975c738a5ab33535","/private/tmp/picasso-refactor-p0-r-check/picasso.Rcheck/picasso/libs/picasso.so","R version 4.5.2 (2025-10-31)","1.7.4","/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib","Apple M3 Pro","aarch64-apple-darwin20 | Darwin | 25.5.0 | arm64","OMP_NUM_THREADS=<unset>;OPENBLAS_NUM_THREADS=<unset>;MKL_NUM_THREADS=<unset>;VECLIB_MAXIMUM_THREADS=<unset>;BLIS_NUM_THREADS=<unset>;RCPP_PARALLEL_NUM_THREADS=<unset>","1dae0f9401606e65652336db916eefd7"
"finalization_kernel","large_d_standardized",2,1,"new",0.00404285714285716,0.283000000000001,70,24002192,"15152ae8003efb2db1e5d309fd994876","2ad4e71da8132eb8065167c6a6b7ac57","210b86a6ef54c501fbfb8d8c15104fa7","aca1284e9a328609975c738a5ab33535","/private/tmp/picasso-refactor-p0-r-check/picasso.Rcheck/picasso/libs/picasso.so","R version 4.5.2 (2025-10-31)","1.7.4","/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib","Apple M3 Pro","aarch64-apple-darwin20 | Darwin | 25.5.0 | arm64","OMP_NUM_THREADS=<unset>;OPENBLAS_NUM_THREADS=<unset>;MKL_NUM_THREADS=<unset>;VECLIB_MAXIMUM_THREADS=<unset>;BLIS_NUM_THREADS=<unset>;RCPP_PARALLEL_NUM_THREADS=<unset>","1dae0f9401606e65652336db916eefd7"
"finalization_kernel","large_d_standardized",2,2,"old",0.00745714285714283,0.521999999999998,70,34022832,"15152ae8003efb2db1e5d309fd994876","2ad4e71da8132eb8065167c6a6b7ac57","210b86a6ef54c501fbfb8d8c15104fa7","aca1284e9a328609975c738a5ab33535","/private/tmp/picasso-refactor-p0-r-check/picasso.Rcheck/picasso/libs/picasso.so","R version 4.5.2 (2025-10-31)","1.7.4","/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib","Apple M3 Pro","aarch64-apple-darwin20 | Darwin | 25.5.0 | arm64","OMP_NUM_THREADS=<unset>;OPENBLAS_NUM_THREADS=<unset>;MKL_NUM_THREADS=<unset>;VECLIB_MAXIMUM_THREADS=<unset>;BLIS_NUM_THREADS=<unset>;RCPP_PARALLEL_NUM_THREADS=<unset>","1dae0f9401606e65652336db916eefd7"
"finalization_kernel","large_d_standardized",3,1,"old",0.00740000000000001,0.518000000000001,70,34022832,"15152ae8003efb2db1e5d309fd994876","2ad4e71da8132eb8065167c6a6b7ac57","210b86a6ef54c501fbfb8d8c15104fa7","aca1284e9a328609975c738a5ab33535","/private/tmp/picasso-refactor-p0-r-check/picasso.Rcheck/picasso/libs/picasso.so","R version 4.5.2 (2025-10-31)","1.7.4","/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib","Apple M3 Pro","aarch64-apple-darwin20 | Darwin | 25.5.0 | arm64","OMP_NUM_THREADS=<unset>;OPENBLAS_NUM_THREADS=<unset>;MKL_NUM_THREADS=<unset>;VECLIB_MAXIMUM_THREADS=<unset>;BLIS_NUM_THREADS=<unset>;RCPP_PARALLEL_NUM_THREADS=<unset>","1dae0f9401606e65652336db916eefd7"
"finalization_kernel","large_d_standardized",3,2,"new",0.00468571428571428,0.327999999999999,70,24002192,"15152ae8003efb2db1e5d309fd994876","2ad4e71da8132eb8065167c6a6b7ac57","210b86a6ef54c501fbfb8d8c15104fa7","aca1284e9a328609975c738a5ab33535","/private/tmp/picasso-refactor-p0-r-check/picasso.Rcheck/picasso/libs/picasso.so","R version 4.5.2 (2025-10-31)","1.7.4","/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib","Apple M3 Pro","aarch64-apple-darwin20 | Darwin | 25.5.0 | arm64","OMP_NUM_THREADS=<unset>;OPENBLAS_NUM_THREADS=<unset>;MKL_NUM_THREADS=<unset>;VECLIB_MAXIMUM_THREADS=<unset>;BLIS_NUM_THREADS=<unset>;RCPP_PARALLEL_NUM_THREADS=<unset>","1dae0f9401606e65652336db916eefd7"
