"case","repetition","implementation","elapsed_seconds","allocated_bytes","maximum_rss_bytes","checksum","observations","classes","lambdas","script_hash","old_source_hash","new_source_hash","r_version","platform","matrix_version","blas","lapack","cpu","threads"
"cv_class",6,"old",0.426,127116832,294420480,"775bfa9f6442b4209a76bf22d79dc60e",24000,3,25,"650b2b594282d4f082a60b6d5c5ff090","picasso_utils.R=ccc0f6df895a9dc134a33e2ca1d625bb;picasso.multinomial.R=895b5293f5224fb67fdf6d80238bf85e;assess.picasso.R=d99c54574ff2506317c1e2baaf808b70;cv.picasso.R=bcd1a95a3352e0b20986c06b3e9b5f70","picasso_utils.R=ccc0f6df895a9dc134a33e2ca1d625bb;picasso.multinomial.R=a32f759c161a59448b5dcc7ad4723642;assess.picasso.R=db436a2d678aa687f2f015cf48f28266;cv.picasso.R=487d5ea98debebcd934bd82436ebc6f6","R version 4.5.2 (2025-10-31)","aarch64-apple-darwin20","1.7.4","/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib","/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/lib/libRlapack.dylib","Apple M3 Pro","OMP_NUM_THREADS=<unset>;OPENBLAS_NUM_THREADS=<unset>;VECLIB_MAXIMUM_THREADS=<unset>;MKL_NUM_THREADS=<unset>;BLIS_NUM_THREADS=<unset>"
"cv_class",7,"old",0.431,127116832,293748736,"775bfa9f6442b4209a76bf22d79dc60e",24000,3,25,"650b2b594282d4f082a60b6d5c5ff090","picasso_utils.R=ccc0f6df895a9dc134a33e2ca1d625bb;picasso.multinomial.R=895b5293f5224fb67fdf6d80238bf85e;assess.picasso.R=d99c54574ff2506317c1e2baaf808b70;cv.picasso.R=bcd1a95a3352e0b20986c06b3e9b5f70","picasso_utils.R=ccc0f6df895a9dc134a33e2ca1d625bb;picasso.multinomial.R=a32f759c161a59448b5dcc7ad4723642;assess.picasso.R=db436a2d678aa687f2f015cf48f28266;cv.picasso.R=487d5ea98debebcd934bd82436ebc6f6","R version 4.5.2 (2025-10-31)","aarch64-apple-darwin20","1.7.4","/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib","/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/lib/libRlapack.dylib","Apple M3 Pro","OMP_NUM_THREADS=<unset>;OPENBLAS_NUM_THREADS=<unset>;VECLIB_MAXIMUM_THREADS=<unset>;MKL_NUM_THREADS=<unset>;BLIS_NUM_THREADS=<unset>"
"cv_class",7,"new",0.426,127075912,285999104,"775bfa9f6442b4209a76bf22d79dc60e",24000,3,25,"650b2b594282d4f082a60b6d5c5ff090","picasso_utils.R=ccc0f6df895a9dc134a33e2ca1d625bb;picasso.multinomial.R=895b5293f5224fb67fdf6d80238bf85e;assess.picasso.R=d99c54574ff2506317c1e2baaf808b70;cv.picasso.R=bcd1a95a3352e0b20986c06b3e9b5f70","picasso_utils.R=ccc0f6df895a9dc134a33e2ca1d625bb;picasso.multinomial.R=a32f759c161a59448b5dcc7ad4723642;assess.picasso.R=db436a2d678aa687f2f015cf48f28266;cv.picasso.R=487d5ea98debebcd934bd82436ebc6f6","R version 4.5.2 (2025-10-31)","aarch64-apple-darwin20","1.7.4","/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib","/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/lib/libRlapack.dylib","Apple M3 Pro","OMP_NUM_THREADS=<unset>;OPENBLAS_NUM_THREADS=<unset>;VECLIB_MAXIMUM_THREADS=<unset>;MKL_NUM_THREADS=<unset>;BLIS_NUM_THREADS=<unset>"
"cv_deviance",1,"old",0.869,228159568,302972928,"5acafbafc8fb8ab4500fe08e34b1478a",24000,3,25,"650b2b594282d4f082a60b6d5c5ff090","picasso_utils.R=ccc0f6df895a9dc134a33e2ca1d625bb;picasso.multinomial.R=895b5293f5224fb67fdf6d80238bf85e;assess.picasso.R=d99c54574ff2506317c1e2baaf808b70;cv.picasso.R=bcd1a95a3352e0b20986c06b3e9b5f70","picasso_utils.R=ccc0f6df895a9dc134a33e2ca1d625bb;picasso.multinomial.R=a32f759c161a59448b5dcc7ad4723642;assess.picasso.R=db436a2d678aa687f2f015cf48f28266;cv.picasso.R=487d5ea98debebcd934bd82436ebc6f6","R version 4.5.2 (2025-10-31)","aarch64-apple-darwin20","1.7.4","/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib","/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/lib/libRlapack.dylib","Apple M3 Pro","OMP_NUM_THREADS=<unset>;OPENBLAS_NUM_THREADS=<unset>;VECLIB_MAXIMUM_THREADS=<unset>;MKL_NUM_THREADS=<unset>;BLIS_NUM_THREADS=<unset>"
"cv_deviance",1,"new",0.441,151281848,297811968,"5acafbafc8fb8ab4500fe08e34b1478a",24000,3,25,"650b2b594282d4f082a60b6d5c5ff090","picasso_utils.R=ccc0f6df895a9dc134a33e2ca1d625bb;picasso.multinomial.R=895b5293f5224fb67fdf6d80238bf85e;assess.picasso.R=d99c54574ff2506317c1e2baaf808b70;cv.picasso.R=bcd1a95a3352e0b20986c06b3e9b5f70","picasso_utils.R=ccc0f6df895a9dc134a33e2ca1d625bb;picasso.multinomial.R=a32f759c161a59448b5dcc7ad4723642;assess.picasso.R=db436a2d678aa687f2f015cf48f28266;cv.picasso.R=487d5ea98debebcd934bd82436ebc6f6","R version 4.5.2 (2025-10-31)","aarch64-apple-darwin20","1.7.4","/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib","/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/lib/libRlapack.dylib","Apple M3 Pro","OMP_NUM_THREADS=<unset>;OPENBLAS_NUM_THREADS=<unset>;VECLIB_MAXIMUM_THREADS=<unset>;MKL_NUM_THREADS=<unset>;BLIS_NUM_THREADS=<unset>"
"cv_deviance",2,"new",0.455,151281848,300941312,"5acafbafc8fb8ab4500fe08e34b1478a",24000,3,25,"650b2b594282d4f082a60b6d5c5ff090","picasso_utils.R=ccc0f6df895a9dc134a33e2ca1d625bb;picasso.multinomial.R=895b5293f5224fb67fdf6d80238bf85e;assess.picasso.R=d99c54574ff2506317c1e2baaf808b70;cv.picasso.R=bcd1a95a3352e0b20986c06b3e9b5f70","picasso_utils.R=ccc0f6df895a9dc134a33e2ca1d625bb;picasso.multinomial.R=a32f759c161a59448b5dcc7ad4723642;assess.picasso.R=db436a2d678aa687f2f015cf48f28266;cv.picasso.R=487d5ea98debebcd934bd82436ebc6f6","R version 4.5.2 (2025-10-31)","aarch64-apple-darwin20","1.7.4","/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib","/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/lib/libRlapack.dylib","Apple M3 Pro","OMP_NUM_THREADS=<unset>;OPENBLAS_NUM_THREADS=<unset>;VECLIB_MAXIMUM_THREADS=<unset>;MKL_NUM_THREADS=<unset>;BLIS_NUM_THREADS=<unset>"
"cv_deviance",2,"old",0.859,228159568,308658176,"5acafbafc8fb8ab4500fe08e34b1478a",24000,3,25,"650b2b594282d4f082a60b6d5c5ff090","picasso_utils.R=ccc0f6df895a9dc134a33e2ca1d625bb;picasso.multinomial.R=895b5293f5224fb67fdf6d80238bf85e;assess.picasso.R=d99c54574ff2506317c1e2baaf808b70;cv.picasso.R=bcd1a95a3352e0b20986c06b3e9b5f70","picasso_utils.R=ccc0f6df895a9dc134a33e2ca1d625bb;picasso.multinomial.R=a32f759c161a59448b5dcc7ad4723642;assess.picasso.R=db436a2d678aa687f2f015cf48f28266;cv.picasso.R=487d5ea98debebcd934bd82436ebc6f6","R version 4.5.2 (2025-10-31)","aarch64-apple-darwin20","1.7.4","/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib","/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/lib/libRlapack.dylib","Apple M3 Pro","OMP_NUM_THREADS=<unset>;OPENBLAS_NUM_THREADS=<unset>;VECLIB_MAXIMUM_THREADS=<unset>;MKL_NUM_THREADS=<unset>;BLIS_NUM_THREADS=<unset>"
"cv_deviance",3,"old",0.882,228159568,325910528,"5acafbafc8fb8ab4500fe08e34b1478a",24000,3,25,"650b2b594282d4f082a60b6d5c5ff090","picasso_utils.R=ccc0f6df895a9dc134a33e2ca1d625bb;picasso.multinomial.R=895b5293f5224fb67fdf6d80238bf85e;assess.picasso.R=d99c54574ff2506317c1e2baaf808b70;cv.picasso.R=bcd1a95a3352e0b20986c06b3e9b5f70","picasso_utils.R=ccc0f6df895a9dc134a33e2ca1d625bb;picasso.multinomial.R=a32f759c161a59448b5dcc7ad4723642;assess.picasso.R=db436a2d678aa687f2f015cf48f28266;cv.picasso.R=487d5ea98debebcd934bd82436ebc6f6","R version 4.5.2 (2025-10-31)","aarch64-apple-darwin20","1.7.4","/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib","/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/lib/libRlapack.dylib","Apple M3 Pro","OMP_NUM_THREADS=<unset>;OPENBLAS_NUM_THREADS=<unset>;VECLIB_MAXIMUM_THREADS=<unset>;MKL_NUM_THREADS=<unset>;BLIS_NUM_THREADS=<unset>"
"cv_deviance",3,"new",0.439,151281848,287752192,"5acafbafc8fb8ab4500fe08e34b1478a",24000,3,25,"650b2b594282d4f082a60b6d5c5ff090","picasso_utils.R=ccc0f6df895a9dc134a33e2ca1d625bb;picasso.multinomial.R=895b5293f5224fb67fdf6d80238bf85e;assess.picasso.R=d99c54574ff2506317c1e2baaf808b70;cv.picasso.R=bcd1a95a3352e0b20986c06b3e9b5f70","picasso_utils.R=ccc0f6df895a9dc134a33e2ca1d625bb;picasso.multinomial.R=a32f759c161a59448b5dcc7ad4723642;assess.picasso.R=db436a2d678aa687f2f015cf48f28266;cv.picasso.R=487d5ea98debebcd934bd82436ebc6f6","R version 4.5.2 (2025-10-31)","aarch64-apple-darwin20","1.7.4","/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib","/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/lib/libRlapack.dylib","Apple M3 Pro","OMP_NUM_THREADS=<unset>;OPENBLAS_NUM_THREADS=<unset>;VECLIB_MAXIMUM_THREADS=<unset>;MKL_NUM_THREADS=<unset>;BLIS_NUM_THREADS=<unset>"
"cv_deviance",4,"new",0.485,151281848,292683776,"5acafbafc8fb8ab4500fe08e34b1478a",24000,3,25,"650b2b594282d4f082a60b6d5c5ff090","picasso_utils.R=ccc0f6df895a9dc134a33e2ca1d625bb;picasso.multinomial.R=895b5293f5224fb67fdf6d80238bf85e;assess.picasso.R=d99c54574ff2506317c1e2baaf808b70;cv.picasso.R=bcd1a95a3352e0b20986c06b3e9b5f70","picasso_utils.R=ccc0f6df895a9dc134a33e2ca1d625bb;picasso.multinomial.R=a32f759c161a59448b5dcc7ad4723642;assess.picasso.R=db436a2d678aa687f2f015cf48f28266;cv.picasso.R=487d5ea98debebcd934bd82436ebc6f6","R version 4.5.2 (2025-10-31)","aarch64-apple-darwin20","1.7.4","/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib","/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/lib/libRlapack.dylib","Apple M3 Pro","OMP_NUM_THREADS=<unset>;OPENBLAS_NUM_THREADS=<unset>;VECLIB_MAXIMUM_THREADS=<unset>;MKL_NUM_THREADS=<unset>;BLIS_NUM_THREADS=<unset>"
"cv_deviance",4,"old",0.882,228159568,298008576,"5acafbafc8fb8ab4500fe08e34b1478a",24000,3,25,"650b2b594282d4f082a60b6d5c5ff090","picasso_utils.R=ccc0f6df895a9dc134a33e2ca1d625bb;picasso.multinomial.R=895b5293f5224fb67fdf6d80238bf85e;assess.picasso.R=d99c54574ff2506317c1e2baaf808b70;cv.picasso.R=bcd1a95a3352e0b20986c06b3e9b5f70","picasso_utils.R=ccc0f6df895a9dc134a33e2ca1d625bb;picasso.multinomial.R=a32f759c161a59448b5dcc7ad4723642;assess.picasso.R=db436a2d678aa687f2f015cf48f28266;cv.picasso.R=487d5ea98debebcd934bd82436ebc6f6","R version 4.5.2 (2025-10-31)","aarch64-apple-darwin20","1.7.4","/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib","/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/lib/libRlapack.dylib","Apple M3 Pro","OMP_NUM_THREADS=<unset>;OPENBLAS_NUM_THREADS=<unset>;VECLIB_MAXIMUM_THREADS=<unset>;MKL_NUM_THREADS=<unset>;BLIS_NUM_THREADS=<unset>"
"cv_deviance",5,"old",0.912,228159568,302874624,"5acafbafc8fb8ab4500fe08e34b1478a",24000,3,25,"650b2b594282d4f082a60b6d5c5ff090","picasso_utils.R=ccc0f6df895a9dc134a33e2ca1d625bb;picasso.multinomial.R=895b5293f5224fb67fdf6d80238bf85e;assess.picasso.R=d99c54574ff2506317c1e2baaf808b70;cv.picasso.R=bcd1a95a3352e0b20986c06b3e9b5f70","picasso_utils.R=ccc0f6df895a9dc134a33e2ca1d625bb;picasso.multinomial.R=a32f759c161a59448b5dcc7ad4723642;assess.picasso.R=db436a2d678aa687f2f015cf48f28266;cv.picasso.R=487d5ea98debebcd934bd82436ebc6f6","R version 4.5.2 (2025-10-31)","aarch64-apple-darwin20","1.7.4","/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib","/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/lib/libRlapack.dylib","Apple M3 Pro","OMP_NUM_THREADS=<unset>;OPENBLAS_NUM_THREADS=<unset>;VECLIB_MAXIMUM_THREADS=<unset>;MKL_NUM_THREADS=<unset>;BLIS_NUM_THREADS=<unset>"
"cv_deviance",5,"new",0.519,151281848,295026688,"5acafbafc8fb8ab4500fe08e34b1478a",24000,3,25,"650b2b594282d4f082a60b6d5c5ff090","picasso_utils.R=ccc0f6df895a9dc134a33e2ca1d625bb;picasso.multinomial.R=895b5293f5224fb67fdf6d80238bf85e;assess.picasso.R=d99c54574ff2506317c1e2baaf808b70;cv.picasso.R=bcd1a95a3352e0b20986c06b3e9b5f70","picasso_utils.R=ccc0f6df895a9dc134a33e2ca1d625bb;picasso.multinomial.R=a32f759c161a59448b5dcc7ad4723642;assess.picasso.R=db436a2d678aa687f2f015cf48f28266;cv.picasso.R=487d5ea98debebcd934bd82436ebc6f6","R version 4.5.2 (2025-10-31)","aarch64-apple-darwin20","1.7.4","/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib","/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/lib/libRlapack.dylib","Apple M3 Pro","OMP_NUM_THREADS=<unset>;OPENBLAS_NUM_THREADS=<unset>;VECLIB_MAXIMUM_THREADS=<unset>;MKL_NUM_THREADS=<unset>;BLIS_NUM_THREADS=<unset>"
"cv_deviance",6,"new",0.441,151281848,296370176,"5acafbafc8fb8ab4500fe08e34b1478a",24000,3,25,"650b2b594282d4f082a60b6d5c5ff090","picasso_utils.R=ccc0f6df895a9dc134a33e2ca1d625bb;picasso.multinomial.R=895b5293f5224fb67fdf6d80238bf85e;assess.picasso.R=d99c54574ff2506317c1e2baaf808b70;cv.picasso.R=bcd1a95a3352e0b20986c06b3e9b5f70","picasso_utils.R=ccc0f6df895a9dc134a33e2ca1d625bb;picasso.multinomial.R=a32f759c161a59448b5dcc7ad4723642;assess.picasso.R=db436a2d678aa687f2f015cf48f28266;cv.picasso.R=487d5ea98debebcd934bd82436ebc6f6","R version 4.5.2 (2025-10-31)","aarch64-apple-darwin20","1.7.4","/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib","/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/lib/libRlapack.dylib","Apple M3 Pro","OMP_NUM_THREADS=<unset>;OPENBLAS_NUM_THREADS=<unset>;VECLIB_MAXIMUM_THREADS=<unset>;MKL_NUM_THREADS=<unset>;BLIS_NUM_THREADS=<unset>"
"cv_deviance",6,"old",0.839,228159568,306577408,"5acafbafc8fb8ab4500fe08e34b1478a",24000,3,25,"650b2b594282d4f082a60b6d5c5ff090","picasso_utils.R=ccc0f6df895a9dc134a33e2ca1d625bb;picasso.multinomial.R=895b5293f5224fb67fdf6d80238bf85e;assess.picasso.R=d99c54574ff2506317c1e2baaf808b70;cv.picasso.R=bcd1a95a3352e0b20986c06b3e9b5f70","picasso_utils.R=ccc0f6df895a9dc134a33e2ca1d625bb;picasso.multinomial.R=a32f759c161a59448b5dcc7ad4723642;assess.picasso.R=db436a2d678aa687f2f015cf48f28266;cv.picasso.R=487d5ea98debebcd934bd82436ebc6f6","R version 4.5.2 (2025-10-31)","aarch64-apple-darwin20","1.7.4","/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib","/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/lib/libRlapack.dylib","Apple M3 Pro","OMP_NUM_THREADS=<unset>;OPENBLAS_NUM_THREADS=<unset>;VECLIB_MAXIMUM_THREADS=<unset>;MKL_NUM_THREADS=<unset>;BLIS_NUM_THREADS=<unset>"
"cv_deviance",7,"old",0.856,228159568,319438848,"5acafbafc8fb8ab4500fe08e34b1478a",24000,3,25,"650b2b594282d4f082a60b6d5c5ff090","picasso_utils.R=ccc0f6df895a9dc134a33e2ca1d625bb;picasso.multinomial.R=895b5293f5224fb67fdf6d80238bf85e;assess.picasso.R=d99c54574ff2506317c1e2baaf808b70;cv.picasso.R=bcd1a95a3352e0b20986c06b3e9b5f70","picasso_utils.R=ccc0f6df895a9dc134a33e2ca1d625bb;picasso.multinomial.R=a32f759c161a59448b5dcc7ad4723642;assess.picasso.R=db436a2d678aa687f2f015cf48f28266;cv.picasso.R=487d5ea98debebcd934bd82436ebc6f6","R version 4.5.2 (2025-10-31)","aarch64-apple-darwin20","1.7.4","/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib","/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/lib/libRlapack.dylib","Apple M3 Pro","OMP_NUM_THREADS=<unset>;OPENBLAS_NUM_THREADS=<unset>;VECLIB_MAXIMUM_THREADS=<unset>;MKL_NUM_THREADS=<unset>;BLIS_NUM_THREADS=<unset>"
"cv_deviance",7,"new",0.445,151281848,293797888,"5acafbafc8fb8ab4500fe08e34b1478a",24000,3,25,"650b2b594282d4f082a60b6d5c5ff090","picasso_utils.R=ccc0f6df895a9dc134a33e2ca1d625bb;picasso.multinomial.R=895b5293f5224fb67fdf6d80238bf85e;assess.picasso.R=d99c54574ff2506317c1e2baaf808b70;cv.picasso.R=bcd1a95a3352e0b20986c06b3e9b5f70","picasso_utils.R=ccc0f6df895a9dc134a33e2ca1d625bb;picasso.multinomial.R=a32f759c161a59448b5dcc7ad4723642;assess.picasso.R=db436a2d678aa687f2f015cf48f28266;cv.picasso.R=487d5ea98debebcd934bd82436ebc6f6","R version 4.5.2 (2025-10-31)","aarch64-apple-darwin20","1.7.4","/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib","/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/lib/libRlapack.dylib","Apple M3 Pro","OMP_NUM_THREADS=<unset>;OPENBLAS_NUM_THREADS=<unset>;VECLIB_MAXIMUM_THREADS=<unset>;MKL_NUM_THREADS=<unset>;BLIS_NUM_THREADS=<unset>"
